image_id,left,top,width,height,tag_name
bc11e11d-45bd-4d7d-a13e-89d18e4f7632,0.45694473,0.25701153,0.09909678,0.10085614,solid
bc11e11d-45bd-4d7d-a13e-89d18e4f7632,0.390468,0.21650521,0.110492796,0.08819792,solid
56317380-fd9c-40c1-b238-788174d4c292,0.4159616,0.57661134,0.0319125,0.12201421,solid
56317380-fd9c-40c1-b238-788174d4c292,0.18797946,0.5348341,0.040106583,0.121584326,solid
56317380-fd9c-40c1-b238-788174d4c292,0.21835889,0.5081845,0.025607996,0.09110608,solid
56317380-fd9c-40c1-b238-788174d4c292,0.19841588,0.7145136,0.028456997,0.10648255,solid
56317380-fd9c-40c1-b238-788174d4c292,0.38618135,0.28438863,0.036736064,0.11393053,solid
56317380-fd9c-40c1-b238-788174d4c292,0.40037575,0.44469985,0.036282696,0.11773847,solid
4fdd90de-816b-424c-a07e-2eb5fb6d5b66,0.84945893,0.2542118,0.088393636,0.06664751,solid
4fdd90de-816b-424c-a07e-2eb5fb6d5b66,0.88393235,0.34298122,0.07133936,0.060806222,shrout
4fdd90de-816b-424c-a07e-2eb5fb6d5b66,0.9070946,0.5616495,0.08614865,0.067088604,shrout
4fdd90de-816b-424c-a07e-2eb5fb6d5b66,0.78824526,0.07176969,0.09996049,0.06251275,solid
4fdd90de-816b-424c-a07e-2eb5fb6d5b66,0.40606946,0.0,0.06228139,0.017711474,shrout
3569a059-b515-4597-a0bd-61af799e9c68,0.42630503,0.24924952,0.050328217,0.067188464,solid
3569a059-b515-4597-a0bd-61af799e9c68,0.57656235,0.8724455,0.051422052,0.07602983,solid
3569a059-b515-4597-a0bd-61af799e9c68,0.24360861,0.33345312,0.072121315,0.059117906,solid
3569a059-b515-4597-a0bd-61af799e9c68,0.23100899,0.47553796,0.07239913,0.05989509,solid
3569a059-b515-4597-a0bd-61af799e9c68,0.24731587,0.36648938,0.098036975,0.06539721,solid
3569a059-b515-4597-a0bd-61af799e9c68,0.41344142,0.45908228,0.060574807,0.06116091,solid
3569a059-b515-4597-a0bd-61af799e9c68,0.42077094,0.68887305,0.10057266,0.07822161,solid
3569a059-b515-4597-a0bd-61af799e9c68,0.42857978,0.37288392,0.06418181,0.068589054,solid
40196f36-6b02-418d-b545-d6afdfeb5f07,0.5629095,0.42526484,0.032830734,0.022306658,shrout
40196f36-6b02-418d-b545-d6afdfeb5f07,0.55719525,0.45058128,0.034735497,0.028635772,shrout
40196f36-6b02-418d-b545-d6afdfeb5f07,0.29243332,0.48349267,0.12806883,0.096990205,solid
40196f36-6b02-418d-b545-d6afdfeb5f07,0.6040074,0.4101289,0.07674289,0.07791546,shrout
40196f36-6b02-418d-b545-d6afdfeb5f07,0.3300415,0.35230634,0.09968534,0.07033488,shrout
40196f36-6b02-418d-b545-d6afdfeb5f07,0.18386188,0.5467838,0.03092597,0.026104126,solid
40196f36-6b02-418d-b545-d6afdfeb5f07,0.2,0.4489913,0.057142857,0.05822785,solid
40196f36-6b02-418d-b545-d6afdfeb5f07,0.66005236,0.6088091,0.027116448,0.021040834,solid
40196f36-6b02-418d-b545-d6afdfeb5f07,0.57199067,0.31129643,0.07914127,0.07111788,radome
40196f36-6b02-418d-b545-d6afdfeb5f07,0.30195227,0.2649077,0.03475484,0.03891646,solid
40196f36-6b02-418d-b545-d6afdfeb5f07,0.3904762,0.30848497,0.045714285,0.025316456,solid
40196f36-6b02-418d-b545-d6afdfeb5f07,0.35498127,0.20496252,0.099700466,0.062689684,shrout
a78fa834-7a43-4351-bc9b-6ee7c9fb92e5,0.62856823,0.84303796,0.0266841,0.018097028,shrout
a78fa834-7a43-4351-bc9b-6ee7c9fb92e5,0.7211546,0.44806272,0.04121632,0.023117866,shrout
a78fa834-7a43-4351-bc9b-6ee7c9fb92e5,0.7111546,0.66920197,0.025978226,0.024383688,solid
a78fa834-7a43-4351-bc9b-6ee7c9fb92e5,0.41714287,0.15658623,0.028571429,0.025316456,solid
a78fa834-7a43-4351-bc9b-6ee7c9fb92e5,0.5860187,0.3545797,0.09526514,0.071754396,radome
a78fa834-7a43-4351-bc9b-6ee7c9fb92e5,0.29904443,0.6949367,0.040017433,0.026957788,shrout
a78fa834-7a43-4351-bc9b-6ee7c9fb92e5,0.35370123,0.20752752,0.10634376,0.07119729,shrout
a78fa834-7a43-4351-bc9b-6ee7c9fb92e5,0.27481166,0.49132794,0.102505386,0.110770985,solid
a78fa834-7a43-4351-bc9b-6ee7c9fb92e5,0.31189972,0.36205208,0.11711389,0.07712385,shrout
a78fa834-7a43-4351-bc9b-6ee7c9fb92e5,0.26713967,0.5294937,0.03811267,0.030755255,shrout
a78fa834-7a43-4351-bc9b-6ee7c9fb92e5,0.29523492,0.4177215,0.040017433,0.06746411,solid
a78fa834-7a43-4351-bc9b-6ee7c9fb92e5,0.26856825,0.71898735,0.091446005,0.058603358,mesh
a78fa834-7a43-4351-bc9b-6ee7c9fb92e5,0.7302022,0.4767969,0.03931156,0.024383688,shrout
a78fa834-7a43-4351-bc9b-6ee7c9fb92e5,0.6133301,0.45822784,0.112398386,0.0775907,shrout
62fe30e3-1956-4c7e-b7e8-c69dbca1d287,0.206773,0.0,0.049242552,0.14547174,solid
62fe30e3-1956-4c7e-b7e8-c69dbca1d287,0.9262229,0.27981976,0.018519241,0.026671587,shrout
62fe30e3-1956-4c7e-b7e8-c69dbca1d287,0.6764603,0.19684407,0.05840528,0.085326806,mesh
62fe30e3-1956-4c7e-b7e8-c69dbca1d287,0.23621269,0.079889454,0.05778956,0.097055815,shrout
62fe30e3-1956-4c7e-b7e8-c69dbca1d287,0.19359167,0.3521156,0.027680894,0.050893165,shrout
62fe30e3-1956-4c7e-b7e8-c69dbca1d287,0.69260466,0.1625093,0.02706625,0.035255276,shrout
62fe30e3-1956-4c7e-b7e8-c69dbca1d287,0.22766568,0.14140591,0.027400196,0.04555367,shrout
e16cacaa-f922-4cc0-aa6b-5c6647938221,0.6374401,0.16453451,0.023557615,0.025721557,rru
e16cacaa-f922-4cc0-aa6b-5c6647938221,0.24839245,0.5995978,0.07308143,0.038379785,solid
e16cacaa-f922-4cc0-aa6b-5c6647938221,0.31458884,0.21982397,0.117607675,0.120733395,shrout
e16cacaa-f922-4cc0-aa6b-5c6647938221,0.63315433,0.15149654,0.023557615,0.025721557,rru
e16cacaa-f922-4cc0-aa6b-5c6647938221,0.2255353,0.5046611,0.05974809,0.033316493,shrout
e16cacaa-f922-4cc0-aa6b-5c6647938221,0.4176238,0.53250116,0.11300843,0.09264998,shrout
e16cacaa-f922-4cc0-aa6b-5c6647938221,0.034285713,0.7591179,0.10285714,0.07721519,mesh
e16cacaa-f922-4cc0-aa6b-5c6647938221,0.46172577,0.7932687,0.04831952,0.03078485,solid
e16cacaa-f922-4cc0-aa6b-5c6647938221,0.6455353,0.18390161,0.023557615,0.025721557,rru
e16cacaa-f922-4cc0-aa6b-5c6647938221,0.78098834,0.30930096,0.15082236,0.062497765,solid
e16cacaa-f922-4cc0-aa6b-5c6647938221,0.18887454,0.29703915,0.20332196,0.15237896,solid
e16cacaa-f922-4cc0-aa6b-5c6647938221,0.14524359,0.5426358,0.06003981,0.1166742,mesh
e16cacaa-f922-4cc0-aa6b-5c6647938221,0.4,0.41987738,0.14285715,0.07848101,solid
e16cacaa-f922-4cc0-aa6b-5c6647938221,0.6661639,0.221519,0.070968926,0.030035095,solid
e16cacaa-f922-4cc0-aa6b-5c6647938221,0.3946775,0.1448054,0.09211309,0.09655336,shrout
e16cacaa-f922-4cc0-aa6b-5c6647938221,0.5264877,0.39580035,0.05212904,0.034582317,solid
e16cacaa-f922-4cc0-aa6b-5c6647938221,0.90616393,0.3936709,0.065254636,0.046490792,shrout
04bce1c4-7215-4f79-80af-1b14d749ed85,0.14839666,0.53806055,0.055535793,0.035686612,shrout
04bce1c4-7215-4f79-80af-1b14d749ed85,0.29934904,0.2055289,0.057440557,0.047079016,shrout
04bce1c4-7215-4f79-80af-1b14d749ed85,0.62450397,0.47468355,0.032573495,0.026572278,rru
04bce1c4-7215-4f79-80af-1b14d749ed85,0.21878965,0.44050634,0.10495445,0.075939365,mesh
04bce1c4-7215-4f79-80af-1b14d749ed85,0.29926586,0.2256962,0.04781159,0.11771152,mesh
04bce1c4-7215-4f79-80af-1b14d749ed85,0.35021824,0.18101266,0.064954445,0.03543304,shrout
04bce1c4-7215-4f79-80af-1b14d749ed85,0.3928445,0.27653402,0.074687496,0.036766674,solid
04bce1c4-7215-4f79-80af-1b14d749ed85,0.2980877,0.0,0.2000962,0.11812464,solid
04bce1c4-7215-4f79-80af-1b14d749ed85,0.6494716,0.03797468,0.055280287,0.034128863,solid
04bce1c4-7215-4f79-80af-1b14d749ed85,0.62744427,0.45527574,0.046011984,0.031889144,solid
04bce1c4-7215-4f79-80af-1b14d749ed85,0.5162868,0.072652146,0.1585038,0.084529795,radome
04bce1c4-7215-4f79-80af-1b14d749ed85,0.55093974,0.19931883,0.12421131,0.092462875,shrout
a9ac31db-3589-45e2-942e-a687942aad5a,0.40407085,0.07548069,0.14850329,0.068296395,solid
a9ac31db-3589-45e2-942e-a687942aad5a,0.0,0.2050633,0.055776592,0.09366088,shrout
a9ac31db-3589-45e2-942e-a687942aad5a,0.0,0.0768394,0.12625279,0.102897435,radome
a9ac31db-3589-45e2-942e-a687942aad5a,0.58074665,0.5655985,0.17661954,0.10779416,solid
a9ac31db-3589-45e2-942e-a687942aad5a,0.11479909,0.10886076,0.028596548,0.025306456,rru
a9ac31db-3589-45e2-942e-a687942aad5a,0.4690848,0.18227848,0.059072737,0.0442938,shrout
a9ac31db-3589-45e2-942e-a687942aad5a,0.118316896,0.012658228,0.04031684,0.030369747,shrout
a9ac31db-3589-45e2-942e-a687942aad5a,0.11098957,0.07594936,0.04383464,0.04049633,solid
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.11905782,0.36853543,0.081874035,0.06991428,mesh
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.66037536,0.6374649,0.08458092,0.10056675,mesh
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.33239114,0.80904174,0.041874032,0.028142126,radome
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.77605003,0.9148262,0.08298754,0.040869962,mesh
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.018105438,0.46473795,0.057112128,0.031939596,solid
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.3942857,0.16671282,0.024761904,0.016455697,solid
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.31334352,0.4457506,0.039969273,0.035737064,solid
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.13666975,0.17530891,0.16003174,0.08115211,radome
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.46230915,0.2927599,0.099744126,0.103434466,shrout
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.42572448,0.27739617,0.041874032,0.035737064,solid
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.18519491,0.09384526,0.07830119,0.036466077,radome
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.6367329,0.76658237,0.0555586,0.034048196,solid
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.46762925,0.6470164,0.043778796,0.026876302,solid
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.070003085,0.224676,0.19431745,0.1026711,shrout
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.39589387,0.19379775,0.08699814,0.088959314,shrout
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.65656585,0.6184775,0.054104727,0.03854144,shrout
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.5952483,0.5759437,0.057112128,0.034657836,shrout
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.4600102,0.4900544,0.0285407,0.026876302,solid
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.39857143,0.18101661,0.024761904,0.016455697,solid
1ce413c5-68c1-4533-90a4-de4fd9ecb099,0.53142774,0.39461142,0.11388287,0.1579989,solid
663cbe20-71a3-4e7f-92eb-ca5dfa7562ab,0.6750823,0.18498293,0.09233369,0.08254819,shrout
663cbe20-71a3-4e7f-92eb-ca5dfa7562ab,0.7699591,0.8042548,0.03574517,0.033431686,solid
663cbe20-71a3-4e7f-92eb-ca5dfa7562ab,0.38564795,0.2493085,0.17638598,0.113509975,shrout
663cbe20-71a3-4e7f-92eb-ca5dfa7562ab,0.88160026,0.36365575,0.11839976,0.16012955,solid
663cbe20-71a3-4e7f-92eb-ca5dfa7562ab,0.86285716,0.63633305,0.041904762,0.021518987,solid
663cbe20-71a3-4e7f-92eb-ca5dfa7562ab,0.6547705,0.44231445,0.0404627,0.043751452,solid
663cbe20-71a3-4e7f-92eb-ca5dfa7562ab,0.6547705,0.16003595,0.018412076,0.017169174,solid
663cbe20-71a3-4e7f-92eb-ca5dfa7562ab,0.7183805,0.26661664,0.045368057,0.036672883,solid
663cbe20-71a3-4e7f-92eb-ca5dfa7562ab,0.4395324,0.11699798,0.06984065,0.04121981,radome
663cbe20-71a3-4e7f-92eb-ca5dfa7562ab,0.39191335,0.49927646,0.048888266,0.033624873,solid
663cbe20-71a3-4e7f-92eb-ca5dfa7562ab,0.30555913,0.6219764,0.043294575,0.027814804,shrout
663cbe20-71a3-4e7f-92eb-ca5dfa7562ab,0.7682185,0.27477473,0.11407333,0.10046497,shrout
663cbe20-71a3-4e7f-92eb-ca5dfa7562ab,0.29623637,0.6629886,0.035800796,0.027358111,radome
663cbe20-71a3-4e7f-92eb-ca5dfa7562ab,0.8156734,0.4726092,0.028126124,0.033431686,solid
663cbe20-71a3-4e7f-92eb-ca5dfa7562ab,0.4275527,0.19994141,0.14781456,0.08439605,radome
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.5532558,0.3495185,0.033859283,0.023492215,solid
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.083809525,0.7160799,0.024761904,0.01898734,solid
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.5733333,0.37304193,0.07267267,0.06021988,shrout
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.36277962,0.58622736,0.026240235,0.02096057,solid
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.08108108,0.7683225,0.036036037,0.021912351,solid
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.40572113,0.12481497,0.050949447,0.036816116,radome
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.18095239,0.71987736,0.01904762,0.015189873,solid
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.61992246,0.58116406,0.028144997,0.018428925,shrout
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.38107485,0.34904677,0.079641476,0.05488652,shrout
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.623732,0.6166071,0.058621187,0.046277028,mesh
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.32468438,0.71913874,0.045287855,0.023492215,solid
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.6,0.46797863,0.05904762,0.07721519,solid
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.47047618,0.6338014,0.04,0.026582278,shrout
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.5342082,0.4368603,0.02243071,0.02096057,solid
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.35660827,0.41691357,0.08713719,0.06459183,shrout
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.35897008,0.69002485,0.035764046,0.024758039,shrout
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.63563675,0.601797,0.028144997,0.018428925,shrout
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.38182724,0.5279995,0.047192615,0.029821329,mesh
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.54285717,0.26418117,0.06695838,0.05515659,shrout
8f07d501-eb10-4868-8dbf-caca5e3db7c4,0.5684939,0.64698684,0.02243071,0.018428925,radome
4aa15cd7-2207-4b66-8a41-14fc55dce272,0.0048881522,0.0003851652,0.9852662,0.1184534,shrout
4aa15cd7-2207-4b66-8a41-14fc55dce272,0.48761904,0.386966,0.10095238,0.1278481,panel
4aa15cd7-2207-4b66-8a41-14fc55dce272,0.54556614,0.57372504,0.19745626,0.29826635,panel
bdcee86e-69f5-45fd-aa7d-d4a45077757a,0.07334646,0.67302537,0.0566316,0.15700178,radome
bdcee86e-69f5-45fd-aa7d-d4a45077757a,0.35271195,0.6720351,0.0726224,0.103416085,radome
bdcee86e-69f5-45fd-aa7d-d4a45077757a,0.09290011,0.65867627,0.14305136,0.2056427,radome
bdcee86e-69f5-45fd-aa7d-d4a45077757a,0.2905983,0.71488285,0.061728396,0.07868383,shrout
6b7992ae-4d34-4788-8a34-33aa051841f6,0.9562036,0.6243023,0.04359586,0.06477624,solid
6b7992ae-4d34-4788-8a34-33aa051841f6,0.895318,0.68493664,0.042653996,0.06305991,shrout
37b57211-cd99-46f2-b3d5-86352ab2bede,0.93336976,0.40062684,0.066620246,0.09982073,panel
37b57211-cd99-46f2-b3d5-86352ab2bede,0.5368029,0.9240218,0.15093529,0.071332425,solid
37b57211-cd99-46f2-b3d5-86352ab2bede,0.21221411,0.4136226,0.031774182,0.060726043,shrout
37b57211-cd99-46f2-b3d5-86352ab2bede,0.22037013,0.30797836,0.072596736,0.062946066,solid
37b57211-cd99-46f2-b3d5-86352ab2bede,0.21784526,0.7907607,0.07230535,0.03973989,solid
37b57211-cd99-46f2-b3d5-86352ab2bede,0.18518518,0.840777,0.06647673,0.03576538,solid
37b57211-cd99-46f2-b3d5-86352ab2bede,0.44088647,0.64934367,0.23640539,0.340642,shrout
2b5265f6-5ae7-4d4a-a0a5-312eeb596182,0.41587028,0.1286165,0.08345825,0.089859255,solid
2b5265f6-5ae7-4d4a-a0a5-312eeb596182,0.3898399,0.3307684,0.095944464,0.1090332,solid
55ee1d16-2d3f-4a66-994b-8da2b1f4289f,0.286631,0.15918224,0.17374907,0.21095805,mesh
55ee1d16-2d3f-4a66-994b-8da2b1f4289f,0.1897299,0.4583663,0.20839317,0.36621118,mesh
fdc7643e-708d-45fe-960f-8fddb4f85cee,0.23550716,0.6577387,0.07634634,0.16364068,mesh
fdc7643e-708d-45fe-960f-8fddb4f85cee,0.69718707,0.7508636,0.0998463,0.19024563,mesh
fdc7643e-708d-45fe-960f-8fddb4f85cee,0.31358245,0.2679662,0.1244164,0.22985195,mesh
fdc7643e-708d-45fe-960f-8fddb4f85cee,0.3590658,0.084927715,0.10622089,0.13482285,mesh
fdc7643e-708d-45fe-960f-8fddb4f85cee,0.64727545,0.5860056,0.08622372,0.18750404,mesh
e771fe28-d9b3-4846-82ff-9e0370aa64b7,0.14379734,0.37087116,0.11041239,0.16673109,mesh
e771fe28-d9b3-4846-82ff-9e0370aa64b7,0.29971814,0.0,0.17009954,0.20207334,mesh
e771fe28-d9b3-4846-82ff-9e0370aa64b7,0.6325306,0.4040663,0.10916204,0.1834237,mesh
e771fe28-d9b3-4846-82ff-9e0370aa64b7,0.71723795,0.54688126,0.11556455,0.1760254,mesh
e771fe28-d9b3-4846-82ff-9e0370aa64b7,0.32940564,0.0,0.11384954,0.043740004,mesh
547406d2-47c3-4870-93f7-80eb1624d793,0.365625,0.22646484,0.125,0.17083333,shrout
9cef06b0-0d4d-4b04-887c-0aed724a05a1,0.25181746,0.0,0.07433016,0.12915666,panel
9cef06b0-0d4d-4b04-887c-0aed724a05a1,0.07056747,0.25208333,0.08839266,0.33333334,panel
9cef06b0-0d4d-4b04-887c-0aed724a05a1,0.86187845,0.1424921,0.13215578,0.38039595,panel
e36af95a-a75c-411f-8ee4-21f61957b2a7,0.1748071,0.46616226,0.10307884,0.0842374,shrout
e36af95a-a75c-411f-8ee4-21f61957b2a7,0.64971846,0.5098802,0.079577245,0.061750468,shrout
e36af95a-a75c-411f-8ee4-21f61957b2a7,0.7548536,0.50519663,0.0711313,0.054155532,shrout
2e0a233d-ec66-45cf-aca9-a8c3cf59e884,0.8059905,0.36179844,0.050134905,0.03390634,shrout
a45079e9-f59c-410d-ab2e-63afc8577a17,0.41678843,0.20052831,0.077713065,0.08006313,solid
a45079e9-f59c-410d-ab2e-63afc8577a17,0.39952278,0.038665447,0.048444748,0.11388644,shrout
7c3da4eb-e802-4233-9e06-1b30ad956a3f,0.0,0.0,0.21179964,0.2556468,solid
7c3da4eb-e802-4233-9e06-1b30ad956a3f,0.672915,0.14975826,0.13064192,0.42060935,solid
7c3da4eb-e802-4233-9e06-1b30ad956a3f,0.51034737,0.4966795,0.2739253,0.3323038,solid
7c3da4eb-e802-4233-9e06-1b30ad956a3f,0.116809115,0.0,0.08739317,0.06703919,mesh
7c3da4eb-e802-4233-9e06-1b30ad956a3f,0.17913373,0.07468355,0.08109896,0.14045691,solid
4540be20-e19c-4155-963a-f2873064d755,0.8575052,0.2889772,0.029151466,0.0629469,panel
4540be20-e19c-4155-963a-f2873064d755,0.7458385,0.31585222,0.029151466,0.0629469,panel
4540be20-e19c-4155-963a-f2873064d755,0.7270852,0.47578892,0.022307947,0.0779508,panel
4540be20-e19c-4155-963a-f2873064d755,0.85667187,0.34803972,0.027068133,0.0691969,panel
4540be20-e19c-4155-963a-f2873064d755,0.76832,0.91492665,0.10015453,0.07415357,radome
4540be20-e19c-4155-963a-f2873064d755,0.78634936,0.4726639,0.059098728,0.0435758,shrout
4540be20-e19c-4155-963a-f2873064d755,0.71836644,0.383897,0.06409209,0.05415237,shrout
11e02be6-d532-4dd8-bb2c-60dfac062eb7,0.23166667,0.06141113,0.035416666,0.059375,panel
11e02be6-d532-4dd8-bb2c-60dfac062eb7,0.17875,0.21422364,0.041666668,0.0734375,panel
11e02be6-d532-4dd8-bb2c-60dfac062eb7,0.18705116,0.12953259,0.08510548,0.059358858,shrout
11e02be6-d532-4dd8-bb2c-60dfac062eb7,0.110416666,0.06672363,0.035416666,0.0625,panel
11e02be6-d532-4dd8-bb2c-60dfac062eb7,0.09292317,0.1970142,0.05904092,0.0517019,shrout
11e02be6-d532-4dd8-bb2c-60dfac062eb7,0.0825,0.13672364,0.035416666,0.0578125,panel
db763b5e-cde6-491b-bc62-9f20cf5156fc,0.32291666,0.14641114,0.025,0.059375,panel
db763b5e-cde6-491b-bc62-9f20cf5156fc,0.20583333,0.0,0.025,0.0421875,panel
db763b5e-cde6-491b-bc62-9f20cf5156fc,0.18666667,0.044536132,0.022916667,0.0703125,panel
db763b5e-cde6-491b-bc62-9f20cf5156fc,0.31806245,0.030073972,0.06255484,0.06942025,shrout
db763b5e-cde6-491b-bc62-9f20cf5156fc,0.33375,0.0,0.020833334,0.0296875,panel
db763b5e-cde6-491b-bc62-9f20cf5156fc,0.2338958,0.06726147,0.06672151,0.05848275,shrout
1a901947-3e56-4dd2-8799-5da344b2c55b,0.59309375,0.40731052,0.06330379,0.04080447,solid
1a901947-3e56-4dd2-8799-5da344b2c55b,0.5989271,0.3641855,0.032053795,0.03142947,shrout
1a901947-3e56-4dd2-8799-5da344b2c55b,0.5651771,0.2679355,0.05080379,0.03455447,solid
1a901947-3e56-4dd2-8799-5da344b2c55b,0.7039271,0.48949802,0.038303792,0.04549197,shrout
1a901947-3e56-4dd2-8799-5da344b2c55b,0.34601045,0.49981052,0.06330379,0.04705447,shrout
1a901947-3e56-4dd2-8799-5da344b2c55b,0.3760694,0.18633285,0.10248643,0.0774413,shrout
1a901947-3e56-4dd2-8799-5da344b2c55b,0.73184377,0.560123,0.05080379,0.04705447,shrout
1a901947-3e56-4dd2-8799-5da344b2c55b,0.771094,0.7049814,0.043479335,0.0450186,solid
1a901947-3e56-4dd2-8799-5da344b2c55b,0.57476044,0.21762303,0.03622046,0.04080447,shrout
1a901947-3e56-4dd2-8799-5da344b2c55b,0.6418438,0.28418553,0.06122046,0.08299197,mesh
1a901947-3e56-4dd2-8799-5da344b2c55b,0.40358016,0.30443215,0.075695395,0.053254955,shrout
1a901947-3e56-4dd2-8799-5da344b2c55b,0.6676771,0.38137302,0.075803794,0.07517947,shrout
1a901947-3e56-4dd2-8799-5da344b2c55b,0.6039271,0.18481052,0.06747046,0.07674197,solid
1a901947-3e56-4dd2-8799-5da344b2c55b,0.42315274,0.16727035,0.07123643,0.0430663,shrout
1a901947-3e56-4dd2-8799-5da344b2c55b,0.5426771,0.10481052,0.05080379,0.05330447,shrout
1a901947-3e56-4dd2-8799-5da344b2c55b,0.3944135,0.29943213,0.038195394,0.040754955,shrout
1a901947-3e56-4dd2-8799-5da344b2c55b,0.6855317,0.456256,0.033206277,0.036272597,shrout
1a901947-3e56-4dd2-8799-5da344b2c55b,0.33645958,0.37990004,0.13106231,0.09610143,shrout
1a901947-3e56-4dd2-8799-5da344b2c55b,0.7430938,0.61512303,0.044553794,0.04705447,shrout
1a901947-3e56-4dd2-8799-5da344b2c55b,0.6001771,0.16074802,0.05497046,0.05642947,shrout
1c242085-c6c6-4c0e-bbbf-a6a8aad8ba52,0.48770827,0.05403205,0.24970034,0.16390981,shrout
1c242085-c6c6-4c0e-bbbf-a6a8aad8ba52,0.6002083,0.09778205,0.166367,0.17953481,solid
1c242085-c6c6-4c0e-bbbf-a6a8aad8ba52,0.62728465,0.68951136,0.17322624,0.09812254,mesh
1c242085-c6c6-4c0e-bbbf-a6a8aad8ba52,0.7227182,0.96124554,0.09293233,0.035619427,shrout
1c242085-c6c6-4c0e-bbbf-a6a8aad8ba52,0.6479167,0.5569191,0.09166667,0.0703125,shrout
1c242085-c6c6-4c0e-bbbf-a6a8aad8ba52,0.60525596,0.54647785,0.24497247,0.15847181,shrout
1c242085-c6c6-4c0e-bbbf-a6a8aad8ba52,0.5890684,0.45051822,0.1633569,0.08615264,shrout
1c242085-c6c6-4c0e-bbbf-a6a8aad8ba52,0.24489486,0.7078363,0.061202113,0.06605546,solid
1c242085-c6c6-4c0e-bbbf-a6a8aad8ba52,0.6666667,0.7604736,0.09583333,0.053125,solid
1c242085-c6c6-4c0e-bbbf-a6a8aad8ba52,0.6772093,0.7955315,0.12902492,0.0870558,shrout
1c242085-c6c6-4c0e-bbbf-a6a8aad8ba52,0.53333336,0.22141114,0.16041666,0.146875,shrout
a7851c72-61d4-497b-8a9d-e3a2831a5f6a,0.3814888,0.31708884,0.0402825,0.1321163,mesh
2953dc50-db21-452c-8977-61a321df1efa,0.4337214,0.18205439,0.11315702,0.16095157,mesh
2953dc50-db21-452c-8977-61a321df1efa,0.4074795,0.27504462,0.0479671,0.058818866,shrout
2b3c7c77-b11f-4cd4-bf58-8b5ccb2068fe,0.31782645,0.34883556,0.14804758,0.15115026,mesh
2b3c7c77-b11f-4cd4-bf58-8b5ccb2068fe,0.5027409,0.3918722,0.0721636,0.05484474,shrout
83f2181a-fe4f-4282-b89a-7d764f4a2cfa,0.17802931,0.41843218,0.17151543,0.13911918,mesh
460df611-add8-4136-b07f-2601dee352c0,0.3190222,0.17673703,0.13400507,0.18241487,mesh
d44f671d-ef27-4c65-95e2-d2f436c2fd6d,0.5606751,0.10223112,0.2649385,0.08473055,mesh
d44f671d-ef27-4c65-95e2-d2f436c2fd6d,0.4502584,0.16004363,0.079521835,0.05660555,shrout
fd48921b-03b4-4085-8c50-aacb99543de7,0.20416667,0.2160737,0.18920916,0.16154934,mesh
1e9656e7-c6f9-4651-baab-1a927e87e73b,0.5823837,0.1655405,0.21630013,0.15981533,mesh
1e9656e7-c6f9-4651-baab-1a927e87e73b,0.44439894,0.103324145,0.08965999,0.06344624,shrout
29396bf5-1aca-4b70-9c2b-678bc9f47af8,0.24256767,0.19821537,0.08162038,0.0691075,shrout
29396bf5-1aca-4b70-9c2b-678bc9f47af8,0.30913925,0.048819,0.23466638,0.14404851,mesh
a1d67015-383a-4a7a-bd8f-2fef60da9c45,0.38401812,0.36921442,0.11442364,0.09893691,shrout
